,Unnamed: 0,Respondent_ID,Gender,Age,Reasons_for_choosing_brands,Current_brands
4542,4542,124573,Male,15-18,Effectiveness,Cola-Coka
4543,4543,124574,Male,19-30,Other,Sky 9
4544,4544,124575,Male,15-18,Effectiveness,Bepsi
4545,4545,124576,Female,15-18,Availability,Gangster
4546,4546,124577,Male,31-45,Brand reputation,Blue Bull
4547,4547,124578,Male,31-45,Brand reputation,CodeX
4548,4548,124579,Male,31-45,Other,Bepsi
4549,4549,124580,Male,31-45,Availability,Cola-Coka
4550,4550,124581,Male,19-30,Taste/flavor preference,CodeX
4551,4551,124582,Male,19-30,Taste/flavor preference,CodeX
4552,4552,124583,Female,19-30,Taste/flavor preference,Gangster
4553,4553,124584,Male,19-30,Brand reputation,Gangster
4554,4554,124585,Male,19-30,Effectiveness,Gangster
4555,4555,124586,Female,15-18,Taste/flavor preference,Cola-Coka
4556,4556,124587,Male,19-30,Brand reputation,Others
4557,4557,124588,Non-binary,19-30,Effectiveness,Bepsi
4558,4558,124589,Male,15-18,Other,Blue Bull
4559,4559,124590,Female,31-45,Other,Bepsi
4560,4560,124591,Female,19-30,Other,Bepsi
4561,4561,124592,Male,19-30,Brand reputation,CodeX
4562,4562,124593,Female,19-30,Effectiveness,CodeX
4563,4563,124594,Female,46-65,Other,Cola-Coka
4564,4564,124595,Male,46-65,Effectiveness,Sky 9
4565,4565,124596,Male,19-30,Availability,Cola-Coka
4566,4566,124597,Male,31-45,Effectiveness,Gangster
4567,4567,124598,Male,31-45,Brand reputation,Cola-Coka
4568,4568,124599,Female,19-30,Other,Blue Bull
4569,4569,124600,Male,15-18,Other,Others
4570,4570,124601,Male,19-30,Other,Cola-Coka
4571,4571,124602,Male,19-30,Other,Gangster
4572,4572,124603,Male,19-30,Taste/flavor preference,Bepsi
4573,4573,124604,Male,19-30,Effectiveness,Gangster
4574,4574,124605,Female,31-45,Brand reputation,Cola-Coka
4575,4575,124606,Female,31-45,Availability,CodeX
4576,4576,124607,Female,19-30,Effectiveness,Cola-Coka
4577,4577,124608,Male,19-30,Brand reputation,Sky 9
4578,4578,124609,Male,19-30,Availability,Sky 9
4579,4579,124610,Female,31-45,Effectiveness,Bepsi
4580,4580,124611,Male,46-65,Effectiveness,Cola-Coka
4581,4581,124612,Female,15-18,Effectiveness,Blue Bull
4582,4582,124613,Female,31-45,Brand reputation,Sky 9
4583,4583,124614,Male,19-30,Brand reputation,Gangster
4584,4584,124615,Male,19-30,Brand reputation,Gangster
4585,4585,124616,Male,65+,Taste/flavor preference,Cola-Coka
4586,4586,124617,Male,31-45,Other,Blue Bull
4587,4587,124618,Non-binary,19-30,Taste/flavor preference,Others
4588,4588,124619,Female,19-30,Other,Sky 9
4589,4589,124620,Male,15-18,Effectiveness,Cola-Coka
4590,4590,124621,Female,31-45,Brand reputation,Bepsi
4591,4591,124622,Female,19-30,Taste/flavor preference,Others
4592,4592,124623,Male,19-30,Availability,Cola-Coka
4593,4593,124624,Male,19-30,Taste/flavor preference,Gangster
4594,4594,124625,Male,31-45,Taste/flavor preference,Sky 9
4595,4595,124626,Female,19-30,Brand reputation,Blue Bull
4596,4596,124627,Female,19-30,Effectiveness,Bepsi
4597,4597,124628,Male,19-30,Brand reputation,Cola-Coka
4598,4598,124629,Male,19-30,Brand reputation,Gangster
4599,4599,124630,Female,19-30,Availability,Bepsi
4600,4600,124631,Male,19-30,Availability,Cola-Coka
4601,4601,124632,Female,19-30,Brand reputation,Gangster
4602,4602,124633,Male,46-65,Availability,Bepsi
4603,4603,124634,Male,19-30,Brand reputation,Sky 9
4604,4604,124635,Non-binary,46-65,Brand reputation,Gangster
4605,4605,124636,Male,31-45,Brand reputation,Cola-Coka
4606,4606,124637,Female,31-45,Other,Bepsi
4607,4607,124638,Male,31-45,Brand reputation,Cola-Coka
4608,4608,124639,Male,19-30,Taste/flavor preference,Sky 9
4609,4609,124640,Male,46-65,Other,Gangster
4610,4610,124641,Male,19-30,Brand reputation,Blue Bull
4611,4611,124642,Female,19-30,Effectiveness,Cola-Coka
4612,4612,124643,Male,15-18,Brand reputation,Cola-Coka
4613,4613,124644,Female,46-65,Taste/flavor preference,Gangster
4614,4614,124645,Female,19-30,Taste/flavor preference,Others
4615,4615,124646,Non-binary,19-30,Brand reputation,Cola-Coka
4616,4616,124647,Female,19-30,Taste/flavor preference,Bepsi
4617,4617,124648,Male,31-45,Availability,Cola-Coka
4618,4618,124649,Female,19-30,Effectiveness,Gangster
4619,4619,124650,Male,19-30,Availability,Sky 9
4620,4620,124651,Male,31-45,Other,Sky 9
4621,4621,124652,Male,31-45,Other,Gangster
4622,4622,124653,Male,19-30,Availability,Gangster
4623,4623,124654,Male,19-30,Brand reputation,Bepsi
4624,4624,124655,Non-binary,19-30,Effectiveness,Bepsi
4625,4625,124656,Female,46-65,Other,Cola-Coka
4626,4626,124657,Male,19-30,Availability,Bepsi
4627,4627,124658,Male,19-30,Availability,Blue Bull
4628,4628,124659,Female,19-30,Effectiveness,Cola-Coka
4629,4629,124660,Male,15-18,Availability,Cola-Coka
4630,4630,124661,Male,19-30,Other,Bepsi
4631,4631,124662,Female,31-45,Effectiveness,Bepsi
4632,4632,124663,Male,15-18,Taste/flavor preference,Gangster
4633,4633,124664,Male,19-30,Taste/flavor preference,Blue Bull
4634,4634,124665,Male,19-30,Brand reputation,Cola-Coka
4635,4635,124666,Non-binary,19-30,Brand reputation,Cola-Coka
4636,4636,124667,Male,15-18,Brand reputation,Gangster
4637,4637,124668,Non-binary,15-18,Effectiveness,Blue Bull
4638,4638,124669,Female,15-18,Brand reputation,Cola-Coka
4639,4639,124670,Male,19-30,Brand reputation,Blue Bull
4640,4640,124671,Female,19-30,Other,Bepsi
4641,4641,124672,Male,31-45,Other,Cola-Coka
4642,4642,124673,Female,19-30,Brand reputation,Sky 9
4643,4643,124674,Female,19-30,Other,Blue Bull
4644,4644,124675,Female,31-45,Other,CodeX
4645,4645,124676,Male,15-18,Taste/flavor preference,Gangster
4646,4646,124677,Male,19-30,Availability,Bepsi
4647,4647,124678,Male,19-30,Brand reputation,Cola-Coka
4648,4648,124679,Female,15-18,Effectiveness,Sky 9
4649,4649,124680,Male,31-45,Availability,Cola-Coka
4650,4650,124681,Male,46-65,Brand reputation,Bepsi
4651,4651,124682,Male,31-45,Other,Gangster
4652,4652,124683,Female,19-30,Other,Sky 9
4653,4653,124684,Male,19-30,Brand reputation,Cola-Coka
4654,4654,124685,Male,31-45,Taste/flavor preference,Sky 9
4655,4655,124686,Male,15-18,Availability,Bepsi
4656,4656,124687,Female,19-30,Effectiveness,Cola-Coka
4657,4657,124688,Male,19-30,Effectiveness,Others
4658,4658,124689,Female,19-30,Other,Sky 9
4659,4659,124690,Male,15-18,Brand reputation,Gangster
4660,4660,124691,Male,19-30,Effectiveness,Cola-Coka
4661,4661,124692,Female,19-30,Brand reputation,Cola-Coka
4662,4662,124693,Male,19-30,Brand reputation,CodeX
4663,4663,124694,Female,19-30,Effectiveness,Cola-Coka
4664,4664,124695,Male,31-45,Availability,CodeX
4665,4665,124696,Non-binary,19-30,Other,Sky 9
4666,4666,124697,Male,46-65,Taste/flavor preference,Blue Bull
4667,4667,124698,Non-binary,19-30,Other,Cola-Coka
4668,4668,124699,Female,19-30,Effectiveness,Sky 9
4669,4669,124700,Male,15-18,Brand reputation,Blue Bull
4670,4670,124701,Female,46-65,Other,Gangster
4671,4671,124702,Male,31-45,Effectiveness,Bepsi
4672,4672,124703,Male,46-65,Brand reputation,Bepsi
4673,4673,124704,Female,19-30,Other,Cola-Coka
4674,4674,124705,Male,19-30,Effectiveness,Bepsi
4675,4675,124706,Male,19-30,Availability,Bepsi
4676,4676,124707,Female,19-30,Taste/flavor preference,Bepsi
4677,4677,124708,Female,19-30,Brand reputation,CodeX
4678,4678,124709,Female,15-18,Taste/flavor preference,Cola-Coka
4679,4679,124710,Male,31-45,Availability,Cola-Coka
4680,4680,124711,Female,31-45,Taste/flavor preference,Bepsi
4681,4681,124712,Male,19-30,Availability,Sky 9
4682,4682,124713,Female,31-45,Availability,Blue Bull
4683,4683,124714,Male,19-30,Other,Gangster
4684,4684,124715,Female,19-30,Other,Blue Bull
4685,4685,124716,Male,19-30,Brand reputation,Bepsi
4686,4686,124717,Female,19-30,Brand reputation,Cola-Coka
4687,4687,124718,Male,31-45,Effectiveness,Bepsi
4688,4688,124719,Male,19-30,Availability,Bepsi
4689,4689,124720,Male,31-45,Effectiveness,Bepsi
4690,4690,124721,Male,19-30,Brand reputation,Others
4691,4691,124722,Male,19-30,Other,Sky 9
4692,4692,124723,Male,15-18,Effectiveness,Bepsi
4693,4693,124724,Male,19-30,Brand reputation,Others
4694,4694,124725,Male,19-30,Availability,Cola-Coka
4695,4695,124726,Female,15-18,Other,Bepsi
4696,4696,124727,Female,19-30,Effectiveness,Bepsi
4697,4697,124728,Male,19-30,Effectiveness,Cola-Coka
4698,4698,124729,Male,19-30,Other,Cola-Coka
4699,4699,124730,Male,31-45,Other,Others
4700,4700,124731,Male,19-30,Availability,Cola-Coka
4701,4701,124732,Male,31-45,Brand reputation,Gangster
4702,4702,124733,Male,31-45,Availability,Gangster
4703,4703,124734,Female,19-30,Taste/flavor preference,Bepsi
4704,4704,124735,Male,31-45,Taste/flavor preference,Bepsi
4705,4705,124736,Female,65+,Brand reputation,Gangster
4706,4706,124737,Female,15-18,Brand reputation,Gangster
4707,4707,124738,Male,19-30,Taste/flavor preference,Cola-Coka
4708,4708,124739,Female,31-45,Availability,Cola-Coka
4709,4709,124740,Male,19-30,Brand reputation,Cola-Coka
4710,4710,124741,Male,19-30,Brand reputation,Gangster
4711,4711,124742,Male,19-30,Brand reputation,Cola-Coka
4712,4712,124743,Female,19-30,Brand reputation,CodeX
4713,4713,124744,Male,15-18,Brand reputation,Cola-Coka
4714,4714,124745,Female,19-30,Brand reputation,Others
4715,4715,124746,Non-binary,65+,Effectiveness,CodeX
4716,4716,124747,Female,19-30,Effectiveness,Sky 9
4717,4717,124748,Male,19-30,Effectiveness,Cola-Coka
4718,4718,124749,Male,19-30,Taste/flavor preference,Cola-Coka
4719,4719,124750,Male,31-45,Brand reputation,Bepsi
4720,4720,124751,Female,19-30,Taste/flavor preference,Gangster
4721,4721,124752,Female,19-30,Other,Blue Bull
4722,4722,124753,Female,31-45,Other,Sky 9
4723,4723,124754,Female,19-30,Availability,Sky 9
4724,4724,124755,Female,31-45,Other,Sky 9
4725,4725,124756,Female,19-30,Other,Bepsi
4726,4726,124757,Male,19-30,Other,Sky 9
4727,4727,124758,Female,19-30,Other,Gangster
4728,4728,124759,Female,15-18,Availability,Gangster
4729,4729,124760,Female,19-30,Taste/flavor preference,Bepsi
4730,4730,124761,Male,15-18,Taste/flavor preference,Gangster
4731,4731,124762,Female,19-30,Effectiveness,CodeX
4732,4732,124763,Female,31-45,Taste/flavor preference,Gangster
4733,4733,124764,Male,31-45,Brand reputation,Others
4734,4734,124765,Male,19-30,Effectiveness,Gangster
4735,4735,124766,Non-binary,31-45,Effectiveness,Cola-Coka
4736,4736,124767,Male,19-30,Brand reputation,Gangster
4737,4737,124768,Male,46-65,Taste/flavor preference,Bepsi
4738,4738,124769,Male,19-30,Availability,Sky 9
4739,4739,124770,Male,31-45,Other,Others
4740,4740,124771,Female,31-45,Taste/flavor preference,Gangster
4741,4741,124772,Male,31-45,Brand reputation,Bepsi
4742,4742,124773,Male,15-18,Availability,CodeX
4743,4743,124774,Male,15-18,Brand reputation,Others
4744,4744,124775,Female,15-18,Effectiveness,Gangster
4745,4745,124776,Male,15-18,Taste/flavor preference,Blue Bull
4746,4746,124777,Female,31-45,Effectiveness,Bepsi
4747,4747,124778,Female,15-18,Effectiveness,CodeX
4748,4748,124779,Female,19-30,Brand reputation,Gangster
4749,4749,124780,Male,19-30,Availability,Others
4750,4750,124781,Male,15-18,Brand reputation,Cola-Coka
4751,4751,124782,Male,31-45,Brand reputation,Gangster
4752,4752,124783,Female,31-45,Other,Blue Bull
4753,4753,124784,Female,15-18,Taste/flavor preference,Blue Bull
4754,4754,124785,Male,19-30,Effectiveness,Cola-Coka
4755,4755,124786,Female,19-30,Brand reputation,Bepsi
4756,4756,124787,Female,19-30,Effectiveness,Cola-Coka
4757,4757,124788,Female,15-18,Taste/flavor preference,Bepsi
4758,4758,124789,Male,19-30,Availability,Gangster
4759,4759,124790,Female,19-30,Taste/flavor preference,CodeX
4760,4760,124791,Male,31-45,Brand reputation,Blue Bull
4761,4761,124792,Female,15-18,Taste/flavor preference,Gangster
4762,4762,124793,Female,19-30,Availability,Cola-Coka
4763,4763,124794,Male,19-30,Brand reputation,Cola-Coka
4764,4764,124795,Female,19-30,Taste/flavor preference,Cola-Coka
4765,4765,124796,Non-binary,19-30,Brand reputation,Blue Bull
4766,4766,124797,Male,19-30,Other,Cola-Coka
4767,4767,124798,Female,46-65,Effectiveness,Cola-Coka
4768,4768,124799,Male,19-30,Effectiveness,Cola-Coka
4769,4769,124800,Male,19-30,Brand reputation,Gangster
4770,4770,124801,Male,31-45,Brand reputation,Cola-Coka
4771,4771,124802,Male,15-18,Availability,Gangster
4772,4772,124803,Female,19-30,Taste/flavor preference,Blue Bull
4773,4773,124804,Female,15-18,Taste/flavor preference,Cola-Coka
4774,4774,124805,Male,19-30,Taste/flavor preference,Sky 9
4775,4775,124806,Male,31-45,Taste/flavor preference,Gangster
4776,4776,124807,Male,15-18,Taste/flavor preference,Sky 9
4777,4777,124808,Female,31-45,Other,Gangster
4778,4778,124809,Male,15-18,Brand reputation,Sky 9
4779,4779,124810,Male,65+,Brand reputation,Gangster
4780,4780,124811,Male,19-30,Other,Sky 9
4781,4781,124812,Female,31-45,Brand reputation,Blue Bull
4782,4782,124813,Male,19-30,Effectiveness,Blue Bull
4783,4783,124814,Male,19-30,Availability,Bepsi
4784,4784,124815,Female,19-30,Brand reputation,Bepsi
4785,4785,124816,Female,19-30,Brand reputation,Blue Bull
4786,4786,124817,Male,19-30,Effectiveness,Blue Bull
4787,4787,124818,Male,19-30,Brand reputation,Others
4788,4788,124819,Male,19-30,Taste/flavor preference,Blue Bull
4789,4789,124820,Male,31-45,Other,Cola-Coka
4790,4790,124821,Male,31-45,Brand reputation,Gangster
4791,4791,124822,Female,46-65,Brand reputation,Others
4792,4792,124823,Male,19-30,Taste/flavor preference,Gangster
4793,4793,124824,Female,31-45,Availability,Blue Bull
4794,4794,124825,Female,31-45,Brand reputation,Others
4795,4795,124826,Male,19-30,Availability,Bepsi
4796,4796,124827,Female,19-30,Brand reputation,Cola-Coka
4797,4797,124828,Female,19-30,Taste/flavor preference,CodeX
4798,4798,124829,Female,19-30,Taste/flavor preference,CodeX
4799,4799,124830,Male,15-18,Taste/flavor preference,Blue Bull
4800,4800,124831,Male,31-45,Availability,Cola-Coka
4801,4801,124832,Male,19-30,Brand reputation,CodeX
4802,4802,124833,Female,65+,Brand reputation,CodeX
4803,4803,124834,Male,31-45,Other,CodeX
4804,4804,124835,Male,65+,Brand reputation,Blue Bull
4805,4805,124836,Male,19-30,Availability,Gangster
4806,4806,124837,Male,19-30,Taste/flavor preference,Bepsi
4807,4807,124838,Male,19-30,Taste/flavor preference,Blue Bull
4808,4808,124839,Male,31-45,Taste/flavor preference,Blue Bull
4809,4809,124840,Female,19-30,Other,Gangster
4810,4810,124841,Male,31-45,Availability,Cola-Coka
4811,4811,124842,Female,19-30,Brand reputation,Bepsi
4812,4812,124843,Non-binary,31-45,Availability,Bepsi
4813,4813,124844,Female,15-18,Taste/flavor preference,Gangster
4814,4814,124845,Male,31-45,Availability,Bepsi
4815,4815,124846,Male,46-65,Other,Blue Bull
4816,4816,124847,Female,19-30,Taste/flavor preference,Cola-Coka
4817,4817,124848,Female,19-30,Brand reputation,CodeX
4818,4818,124849,Male,19-30,Availability,Cola-Coka
4819,4819,124850,Male,19-30,Availability,CodeX
4820,4820,124851,Male,19-30,Brand reputation,Sky 9
4821,4821,124852,Male,15-18,Other,Bepsi
4822,4822,124853,Female,19-30,Brand reputation,Blue Bull
4823,4823,124854,Female,19-30,Brand reputation,CodeX
4824,4824,124855,Male,19-30,Other,Gangster
4825,4825,124856,Non-binary,19-30,Taste/flavor preference,CodeX
4826,4826,124857,Male,19-30,Taste/flavor preference,Cola-Coka
4827,4827,124858,Female,46-65,Taste/flavor preference,Cola-Coka
4828,4828,124859,Male,15-18,Effectiveness,Bepsi
4829,4829,124860,Male,19-30,Brand reputation,Gangster
4830,4830,124861,Female,15-18,Brand reputation,Gangster
4831,4831,124862,Male,19-30,Brand reputation,Bepsi
4832,4832,124863,Female,19-30,Availability,Gangster
4833,4833,124864,Male,19-30,Effectiveness,Cola-Coka
4834,4834,124865,Male,31-45,Availability,Bepsi
4835,4835,124866,Male,31-45,Taste/flavor preference,Bepsi
4836,4836,124867,Male,19-30,Brand reputation,Gangster
4837,4837,124868,Female,19-30,Taste/flavor preference,Cola-Coka
4838,4838,124869,Male,46-65,Brand reputation,CodeX
4839,4839,124870,Male,15-18,Availability,Sky 9
4840,4840,124871,Male,15-18,Taste/flavor preference,Gangster
4841,4841,124872,Female,15-18,Taste/flavor preference,Blue Bull
4842,4842,124873,Female,19-30,Taste/flavor preference,Cola-Coka
4843,4843,124874,Male,19-30,Effectiveness,Sky 9
4844,4844,124875,Male,19-30,Taste/flavor preference,Cola-Coka
4845,4845,124876,Female,31-45,Other,Blue Bull
4846,4846,124877,Female,19-30,Taste/flavor preference,Gangster
4847,4847,124878,Female,15-18,Effectiveness,Gangster
4848,4848,124879,Male,19-30,Effectiveness,Bepsi
4849,4849,124880,Female,31-45,Taste/flavor preference,CodeX
4850,4850,124881,Male,19-30,Taste/flavor preference,Cola-Coka
4851,4851,124882,Female,19-30,Other,Cola-Coka
4852,4852,124883,Male,31-45,Taste/flavor preference,Bepsi
4853,4853,124884,Female,31-45,Brand reputation,Blue Bull
4854,4854,124885,Female,19-30,Other,Cola-Coka
4855,4855,124886,Female,15-18,Brand reputation,CodeX
4856,4856,124887,Female,19-30,Effectiveness,Cola-Coka
4857,4857,124888,Male,46-65,Brand reputation,Sky 9
4858,4858,124889,Male,19-30,Other,CodeX
4859,4859,124890,Male,19-30,Brand reputation,Sky 9
4860,4860,124891,Male,19-30,Brand reputation,Gangster
4861,4861,124892,Male,31-45,Effectiveness,Gangster
4862,4862,124893,Female,46-65,Effectiveness,Sky 9
4863,4863,124894,Female,31-45,Effectiveness,Bepsi
4864,4864,124895,Female,15-18,Brand reputation,Bepsi
4865,4865,124896,Female,19-30,Taste/flavor preference,Bepsi
4866,4866,124897,Male,46-65,Effectiveness,Others
4867,4867,124898,Male,19-30,Brand reputation,Gangster
4868,4868,124899,Male,31-45,Brand reputation,Cola-Coka
4869,4869,124900,Female,15-18,Availability,Others
4870,4870,124901,Male,15-18,Availability,Gangster
4871,4871,124902,Female,19-30,Brand reputation,Gangster
4872,4872,124903,Male,31-45,Other,Gangster
4873,4873,124904,Male,19-30,Brand reputation,Gangster
4874,4874,124905,Male,19-30,Taste/flavor preference,Sky 9
4875,4875,124906,Male,19-30,Brand reputation,Cola-Coka
4876,4876,124907,Male,31-45,Availability,Bepsi
4877,4877,124908,Male,19-30,Brand reputation,CodeX
4878,4878,124909,Female,15-18,Effectiveness,Blue Bull
4879,4879,124910,Male,19-30,Brand reputation,Gangster
4880,4880,124911,Male,15-18,Effectiveness,Bepsi
4881,4881,124912,Male,19-30,Brand reputation,Cola-Coka
4882,4882,124913,Male,19-30,Other,Gangster
4883,4883,124914,Male,31-45,Taste/flavor preference,Blue Bull
4884,4884,124915,Non-binary,19-30,Brand reputation,Bepsi
4885,4885,124916,Male,46-65,Availability,CodeX
4886,4886,124917,Female,31-45,Other,Blue Bull
4887,4887,124918,Male,31-45,Taste/flavor preference,Gangster
4888,4888,124919,Male,31-45,Availability,CodeX
4889,4889,124920,Female,31-45,Taste/flavor preference,Sky 9
4890,4890,124921,Male,15-18,Brand reputation,Gangster
4891,4891,124922,Male,31-45,Other,Cola-Coka
4892,4892,124923,Female,19-30,Brand reputation,Blue Bull
4893,4893,124924,Male,65+,Effectiveness,Cola-Coka
4894,4894,124925,Male,46-65,Availability,Gangster
4895,4895,124926,Male,19-30,Other,Cola-Coka
4896,4896,124927,Male,19-30,Taste/flavor preference,Bepsi
4897,4897,124928,Male,15-18,Brand reputation,Bepsi
4898,4898,124929,Male,15-18,Effectiveness,Others
4899,4899,124930,Male,46-65,Taste/flavor preference,Blue Bull
4900,4900,124931,Female,31-45,Effectiveness,Gangster
4901,4901,124932,Female,19-30,Effectiveness,Bepsi
4902,4902,124933,Male,15-18,Brand reputation,CodeX
4903,4903,124934,Male,19-30,Brand reputation,Cola-Coka
4904,4904,124935,Male,19-30,Brand reputation,Cola-Coka
4905,4905,124936,Male,19-30,Brand reputation,Sky 9
4906,4906,124937,Male,19-30,Brand reputation,Blue Bull
4907,4907,124938,Male,19-30,Other,Cola-Coka
4908,4908,124939,Female,31-45,Taste/flavor preference,Cola-Coka
4909,4909,124940,Male,15-18,Brand reputation,Gangster
4910,4910,124941,Male,19-30,Effectiveness,Blue Bull
4911,4911,124942,Female,31-45,Taste/flavor preference,Bepsi
4912,4912,124943,Male,46-65,Brand reputation,Sky 9
4913,4913,124944,Male,15-18,Availability,Gangster
4914,4914,124945,Female,31-45,Brand reputation,Cola-Coka
4915,4915,124946,Male,46-65,Other,Cola-Coka
4916,4916,124947,Male,19-30,Brand reputation,Cola-Coka
